step,train_loss,probe_loss,curve_loss,lr,lr_multiplier,schedule,width,seed,base_lr
211,0.5180954337120056,,0.5180954337120056,0.0003,1.0,wsd,256,11,0.0003
212,0.6517961025238037,,0.6517961025238037,0.0003,1.0,wsd,256,11,0.0003
213,0.7673642039299011,,0.7673642039299011,0.0003,1.0,wsd,256,11,0.0003
214,0.4788683354854584,,0.4788683354854584,0.0003,1.0,wsd,256,11,0.0003
215,0.694110631942749,,0.694110631942749,0.0003,1.0,wsd,256,11,0.0003
216,0.5256122350692749,,0.5256122350692749,0.0003,1.0,wsd,256,11,0.0003
217,0.6223293542861938,,0.6223293542861938,0.0003,1.0,wsd,256,11,0.0003
218,0.45776861906051636,,0.45776861906051636,0.0003,1.0,wsd,256,11,0.0003
219,0.7346144318580627,,0.7346144318580627,0.0003,1.0,wsd,256,11,0.0003
220,0.7530950307846069,0.5410567447543144,0.5410567447543144,0.0003,1.0,wsd,256,11,0.0003
221,0.530427873134613,,0.530427873134613,0.0003,1.0,wsd,256,11,0.0003
222,0.48631784319877625,,0.48631784319877625,0.0003,1.0,wsd,256,11,0.0003
223,0.691783607006073,,0.691783607006073,0.0003,1.0,wsd,256,11,0.0003
224,0.6167417764663696,,0.6167417764663696,0.0003,1.0,wsd,256,11,0.0003
225,0.4111397862434387,,0.4111397862434387,0.0003,1.0,wsd,256,11,0.0003
226,0.6160506010055542,,0.6160506010055542,0.0003,1.0,wsd,256,11,0.0003
227,0.6720585823059082,,0.6720585823059082,0.0003,1.0,wsd,256,11,0.0003
228,0.5678142309188843,,0.5678142309188843,0.0003,1.0,wsd,256,11,0.0003
229,0.3401125967502594,,0.3401125967502594,0.0003,1.0,wsd,256,11,0.0003
230,0.5562669038772583,0.43568921834230423,0.43568921834230423,0.0003,1.0,wsd,256,11,0.0003
231,0.6225998401641846,,0.6225998401641846,0.0003,1.0,wsd,256,11,0.0003
232,0.33462846279144287,,0.33462846279144287,0.0003,1.0,wsd,256,11,0.0003
233,0.2966862916946411,,0.2966862916946411,0.0003,1.0,wsd,256,11,0.0003
234,0.6625069379806519,,0.6625069379806519,0.0003,1.0,wsd,256,11,0.0003
235,0.637907862663269,,0.637907862663269,0.0003,1.0,wsd,256,11,0.0003
236,0.5903175473213196,,0.5903175473213196,0.0003,1.0,wsd,256,11,0.0003
237,0.6327898502349854,,0.6327898502349854,0.0003,1.0,wsd,256,11,0.0003
238,0.6166231632232666,,0.6166231632232666,0.0003,1.0,wsd,256,11,0.0003
239,0.3489763140678406,,0.3489763140678406,0.0003,1.0,wsd,256,11,0.0003
240,0.42465388774871826,0.3493200019001961,0.3493200019001961,0.0003,1.0,wsd,256,11,0.0003
241,0.4978724420070648,,0.4978724420070648,0.0003,1.0,wsd,256,11,0.0003
242,0.5731887817382812,,0.5731887817382812,0.0003,1.0,wsd,256,11,0.0003
243,0.41546866297721863,,0.41546866297721863,0.0003,1.0,wsd,256,11,0.0003
244,0.5522644519805908,,0.5522644519805908,0.0003,1.0,wsd,256,11,0.0003
245,0.6095221042633057,,0.6095221042633057,0.0003,1.0,wsd,256,11,0.0003
246,0.3862777352333069,,0.3862777352333069,0.0003,1.0,wsd,256,11,0.0003
247,0.2997307777404785,,0.2997307777404785,0.0003,1.0,wsd,256,11,0.0003
248,0.394641250371933,,0.394641250371933,0.0003,1.0,wsd,256,11,0.0003
249,0.39829182624816895,,0.39829182624816895,0.0003,1.0,wsd,256,11,0.0003
250,0.3087499141693115,0.3132937662303448,0.3132937662303448,0.0003,1.0,wsd,256,11,0.0003
251,0.5399445295333862,,0.5399445295333862,0.0003,1.0,wsd,256,11,0.0003
252,0.41598910093307495,,0.41598910093307495,0.0003,1.0,wsd,256,11,0.0003
253,0.36175698041915894,,0.36175698041915894,0.0003,1.0,wsd,256,11,0.0003
254,0.20740941166877747,,0.20740941166877747,0.0003,1.0,wsd,256,11,0.0003
255,0.4476052224636078,,0.4476052224636078,0.0003,1.0,wsd,256,11,0.0003
256,0.40441760420799255,,0.40441760420799255,0.0003,1.0,wsd,256,11,0.0003
257,0.3451460003852844,,0.3451460003852844,0.0003,1.0,wsd,256,11,0.0003
258,0.34331804513931274,,0.34331804513931274,0.0003,1.0,wsd,256,11,0.0003
259,0.4109121263027191,,0.4109121263027191,0.0003,1.0,wsd,256,11,0.0003
260,0.4553927481174469,0.2961973138153553,0.2961973138153553,0.0003,1.0,wsd,256,11,0.0003
261,0.358442485332489,,0.358442485332489,0.0003,1.0,wsd,256,11,0.0003
262,0.5014872550964355,,0.5014872550964355,0.0003,1.0,wsd,256,11,0.0003
263,0.35772591829299927,,0.35772591829299927,0.0003,1.0,wsd,256,11,0.0003
264,0.33534181118011475,,0.33534181118011475,0.0003,1.0,wsd,256,11,0.0003
265,0.30903634428977966,,0.30903634428977966,0.0003,1.0,wsd,256,11,0.0003
266,0.33093661069869995,,0.33093661069869995,0.0003,1.0,wsd,256,11,0.0003
267,0.2741677463054657,,0.2741677463054657,0.0003,1.0,wsd,256,11,0.0003
268,0.2326103001832962,,0.2326103001832962,0.0003,1.0,wsd,256,11,0.0003
269,0.3338850438594818,,0.3338850438594818,0.0003,1.0,wsd,256,11,0.0003
270,0.2425478994846344,0.2901044972240925,0.2901044972240925,0.0003,1.0,wsd,256,11,0.0003
271,0.27588629722595215,,0.27588629722595215,0.00029926045587471686,0.997534852915723,wsd,256,11,0.0003
272,0.17300420999526978,,0.17300420999526978,0.0002970499260990637,0.9901664203302125,wsd,256,11,0.0003
273,0.35877344012260437,,0.35877344012260437,0.0002933926296998457,0.9779754323328191,wsd,256,11,0.0003
274,0.3076314926147461,,0.3076314926147461,0.0002883286367817511,0.9610954559391703,wsd,256,11,0.0003
275,0.20510193705558777,,0.20510193705558777,0.0002819134295108992,0.9397114317029974,wsd,256,11,0.0003
276,0.15051418542861938,,0.15051418542861938,0.00027421729424061787,0.9140576474687263,wsd,256,11,0.0003
277,0.35856473445892334,,0.35856473445892334,0.0002653245514394482,0.8844151714648274,wsd,256,11,0.0003
278,0.38936954736709595,,0.38936954736709595,0.00025533263185844587,0.8511087728614862,wsd,256,11,0.0003
279,0.2733578085899353,,0.2733578085899353,0.00024435100905948387,0.8145033635316129,wsd,256,11,0.0003
280,0.17145903408527374,0.2686505615711212,0.2686505615711212,0.00023249999999999999,0.775,wsd,256,11,0.0003
281,0.33854708075523376,,0.33854708075523376,0.00021990944681523302,0.7330314893841101,wsd,256,11,0.0003
282,0.3467317521572113,,0.3467317521572113,0.00020671729424061788,0.6890576474687263,wsd,256,11,0.0003
283,0.2615634799003601,,0.2615634799003601,0.00019306807826039747,0.6435602608679917,wsd,256,11,0.0003
284,0.29848381876945496,,0.29848381876945496,0.0001791113425411332,0.5970378084704441,wsd,256,11,0.0003
285,0.3246963918209076,,0.3246963918209076,0.000165,0.55,wsd,256,11,0.0003
286,0.3657601475715637,,0.3657601475715637,0.0001508886574588668,0.502962191529556,wsd,256,11,0.0003
287,0.2031635046005249,,0.2031635046005249,0.00013693192173960253,0.4564397391320084,wsd,256,11,0.0003
288,0.35155168175697327,,0.35155168175697327,0.00012328270575938212,0.41094235253127376,wsd,256,11,0.0003
289,0.29363662004470825,,0.29363662004470825,0.00011009055318476698,0.36696851061589,wsd,256,11,0.0003
290,0.1435190886259079,0.253957562148571,0.253957562148571,9.750000000000003e-05,0.3250000000000001,wsd,256,11,0.0003
291,0.2385181337594986,,0.2385181337594986,8.564899094051614e-05,0.2854966364683872,wsd,256,11,0.0003
292,0.24154424667358398,,0.24154424667358398,7.466736814155418e-05,0.24889122713851394,wsd,256,11,0.0003
293,0.36827680468559265,,0.36827680468559265,6.467544856055175e-05,0.21558482853517255,wsd,256,11,0.0003
294,0.2162332981824875,,0.2162332981824875,5.578270575938211e-05,0.18594235253127372,wsd,256,11,0.0003
295,0.22984382510185242,,0.22984382510185242,4.808657048910077e-05,0.16028856829700258,wsd,256,11,0.0003
296,0.32401272654533386,,0.32401272654533386,4.167136321824887e-05,0.13890454406082958,wsd,256,11,0.0003
297,0.162053644657135,,0.162053644657135,3.660737030015427e-05,0.12202456766718092,wsd,256,11,0.0003
298,0.21511368453502655,,0.21511368453502655,3.2950073900936234e-05,0.10983357966978745,wsd,256,11,0.0003
299,0.22392062842845917,,0.22392062842845917,3.0739544125283105e-05,0.10246514708427702,wsd,256,11,0.0003
300,0.24447105824947357,0.24819740280508995,0.24819740280508995,2.9999999999999997e-05,0.1,wsd,256,11,0.0003
1,3.578465461730957,3.529491603374481,3.529491603374481,4.9999999999999996e-05,0.16666666666666666,wsd,256,12,0.0003
2,3.411130428314209,,3.411130428314209,9.999999999999999e-05,0.3333333333333333,wsd,256,12,0.0003
3,3.554168939590454,,3.554168939590454,0.00015,0.5,wsd,256,12,0.0003
4,3.6247217655181885,,3.6247217655181885,0.00019999999999999998,0.6666666666666666,wsd,256,12,0.0003
5,3.3746893405914307,,3.3746893405914307,0.00025,0.8333333333333334,wsd,256,12,0.0003
6,3.4143283367156982,,3.4143283367156982,0.0003,1.0,wsd,256,12,0.0003
7,3.220453977584839,,3.220453977584839,0.0003,1.0,wsd,256,12,0.0003
8,3.1598873138427734,,3.1598873138427734,0.0003,1.0,wsd,256,12,0.0003
9,3.099853515625,,3.099853515625,0.0003,1.0,wsd,256,12,0.0003
10,3.0919899940490723,2.8391610980033875,2.8391610980033875,0.0003,1.0,wsd,256,12,0.0003
11,2.9131104946136475,,2.9131104946136475,0.0003,1.0,wsd,256,12,0.0003
12,2.9185736179351807,,2.9185736179351807,0.0003,1.0,wsd,256,12,0.0003
13,2.7123537063598633,,2.7123537063598633,0.0003,1.0,wsd,256,12,0.0003
14,2.747267484664917,,2.747267484664917,0.0003,1.0,wsd,256,12,0.0003
15,2.706256866455078,,2.706256866455078,0.0003,1.0,wsd,256,12,0.0003
16,2.7440409660339355,,2.7440409660339355,0.0003,1.0,wsd,256,12,0.0003
17,2.5208206176757812,,2.5208206176757812,0.0003,1.0,wsd,256,12,0.0003
18,2.5645196437835693,,2.5645196437835693,0.0003,1.0,wsd,256,12,0.0003
19,2.657456874847412,,2.657456874847412,0.0003,1.0,wsd,256,12,0.0003
20,2.3656153678894043,2.407188355922699,2.407188355922699,0.0003,1.0,wsd,256,12,0.0003
21,2.490570068359375,,2.490570068359375,0.0003,1.0,wsd,256,12,0.0003
22,2.435110330581665,,2.435110330581665,0.0003,1.0,wsd,256,12,0.0003
23,2.59525465965271,,2.59525465965271,0.0003,1.0,wsd,256,12,0.0003
24,2.3229284286499023,,2.3229284286499023,0.0003,1.0,wsd,256,12,0.0003
25,2.368849039077759,,2.368849039077759,0.0003,1.0,wsd,256,12,0.0003
26,2.2855725288391113,,2.2855725288391113,0.0003,1.0,wsd,256,12,0.0003
27,2.3685543537139893,,2.3685543537139893,0.0003,1.0,wsd,256,12,0.0003
28,2.093226194381714,,2.093226194381714,0.0003,1.0,wsd,256,12,0.0003
29,2.3088536262512207,,2.3088536262512207,0.0003,1.0,wsd,256,12,0.0003
30,2.3884150981903076,2.119533658027649,2.119533658027649,0.0003,1.0,wsd,256,12,0.0003
31,2.221557140350342,,2.221557140350342,0.0003,1.0,wsd,256,12,0.0003
32,2.143106698989868,,2.143106698989868,0.0003,1.0,wsd,256,12,0.0003
33,2.3185455799102783,,2.3185455799102783,0.0003,1.0,wsd,256,12,0.0003
34,2.446329116821289,,2.446329116821289,0.0003,1.0,wsd,256,12,0.0003
35,2.0667922496795654,,2.0667922496795654,0.0003,1.0,wsd,256,12,0.0003
36,2.203437089920044,,2.203437089920044,0.0003,1.0,wsd,256,12,0.0003
37,1.9998149871826172,,1.9998149871826172,0.0003,1.0,wsd,256,12,0.0003
38,2.167121410369873,,2.167121410369873,0.0003,1.0,wsd,256,12,0.0003
39,1.8944169282913208,,1.8944169282913208,0.0003,1.0,wsd,256,12,0.0003
40,2.193256378173828,1.9188472926616669,1.9188472926616669,0.0003,1.0,wsd,256,12,0.0003
41,2.082362651824951,,2.082362651824951,0.0003,1.0,wsd,256,12,0.0003
42,2.0554215908050537,,2.0554215908050537,0.0003,1.0,wsd,256,12,0.0003
43,2.0915873050689697,,2.0915873050689697,0.0003,1.0,wsd,256,12,0.0003
44,2.1311919689178467,,2.1311919689178467,0.0003,1.0,wsd,256,12,0.0003
45,2.08406925201416,,2.08406925201416,0.0003,1.0,wsd,256,12,0.0003
46,2.0531680583953857,,2.0531680583953857,0.0003,1.0,wsd,256,12,0.0003
47,2.1185290813446045,,2.1185290813446045,0.0003,1.0,wsd,256,12,0.0003
48,1.6868841648101807,,1.6868841648101807,0.0003,1.0,wsd,256,12,0.0003
49,1.7904424667358398,,1.7904424667358398,0.0003,1.0,wsd,256,12,0.0003
50,1.894200086593628,1.7847744226455688,1.7847744226455688,0.0003,1.0,wsd,256,12,0.0003
51,2.195009231567383,,2.195009231567383,0.0003,1.0,wsd,256,12,0.0003
52,1.7928978204727173,,1.7928978204727173,0.0003,1.0,wsd,256,12,0.0003
53,1.8880245685577393,,1.8880245685577393,0.0003,1.0,wsd,256,12,0.0003
54,2.087151527404785,,2.087151527404785,0.0003,1.0,wsd,256,12,0.0003
55,1.8873441219329834,,1.8873441219329834,0.0003,1.0,wsd,256,12,0.0003
56,1.748457431793213,,1.748457431793213,0.0003,1.0,wsd,256,12,0.0003
57,1.9528403282165527,,1.9528403282165527,0.0003,1.0,wsd,256,12,0.0003
58,2.0732038021087646,,2.0732038021087646,0.0003,1.0,wsd,256,12,0.0003
59,1.6143196821212769,,1.6143196821212769,0.0003,1.0,wsd,256,12,0.0003
60,1.7520809173583984,1.6831081211566925,1.6831081211566925,0.0003,1.0,wsd,256,12,0.0003
61,1.9392752647399902,,1.9392752647399902,0.0003,1.0,wsd,256,12,0.0003
62,2.03855562210083,,2.03855562210083,0.0003,1.0,wsd,256,12,0.0003
63,1.5830963850021362,,1.5830963850021362,0.0003,1.0,wsd,256,12,0.0003
64,1.773415446281433,,1.773415446281433,0.0003,1.0,wsd,256,12,0.0003
65,1.8479796648025513,,1.8479796648025513,0.0003,1.0,wsd,256,12,0.0003
66,1.8590102195739746,,1.8590102195739746,0.0003,1.0,wsd,256,12,0.0003
67,1.6273095607757568,,1.6273095607757568,0.0003,1.0,wsd,256,12,0.0003
68,1.769602656364441,,1.769602656364441,0.0003,1.0,wsd,256,12,0.0003
69,1.8888039588928223,,1.8888039588928223,0.0003,1.0,wsd,256,12,0.0003
70,1.644668459892273,1.5767379105091095,1.5767379105091095,0.0003,1.0,wsd,256,12,0.0003
71,1.6406081914901733,,1.6406081914901733,0.0003,1.0,wsd,256,12,0.0003
72,1.8332833051681519,,1.8332833051681519,0.0003,1.0,wsd,256,12,0.0003
73,1.8587604761123657,,1.8587604761123657,0.0003,1.0,wsd,256,12,0.0003
74,1.4961856603622437,,1.4961856603622437,0.0003,1.0,wsd,256,12,0.0003
75,1.6239066123962402,,1.6239066123962402,0.0003,1.0,wsd,256,12,0.0003
76,1.7478666305541992,,1.7478666305541992,0.0003,1.0,wsd,256,12,0.0003
77,1.835978388786316,,1.835978388786316,0.0003,1.0,wsd,256,12,0.0003
78,1.518212914466858,,1.518212914466858,0.0003,1.0,wsd,256,12,0.0003
79,1.75911283493042,,1.75911283493042,0.0003,1.0,wsd,256,12,0.0003
80,1.6785730123519897,1.4993930160999298,1.4993930160999298,0.0003,1.0,wsd,256,12,0.0003
81,1.6975245475769043,,1.6975245475769043,0.0003,1.0,wsd,256,12,0.0003
82,1.5577391386032104,,1.5577391386032104,0.0003,1.0,wsd,256,12,0.0003
83,1.6682476997375488,,1.6682476997375488,0.0003,1.0,wsd,256,12,0.0003
84,1.8076585531234741,,1.8076585531234741,0.0003,1.0,wsd,256,12,0.0003
85,1.4355822801589966,,1.4355822801589966,0.0003,1.0,wsd,256,12,0.0003
86,1.5516579151153564,,1.5516579151153564,0.0003,1.0,wsd,256,12,0.0003
87,1.7286932468414307,,1.7286932468414307,0.0003,1.0,wsd,256,12,0.0003
88,1.757627248764038,,1.757627248764038,0.0003,1.0,wsd,256,12,0.0003
89,1.3148754835128784,,1.3148754835128784,0.0003,1.0,wsd,256,12,0.0003
90,1.728232979774475,1.4501120746135712,1.4501120746135712,0.0003,1.0,wsd,256,12,0.0003
91,1.7585546970367432,,1.7585546970367432,0.0003,1.0,wsd,256,12,0.0003
92,1.5395886898040771,,1.5395886898040771,0.0003,1.0,wsd,256,12,0.0003
93,1.319475531578064,,1.319475531578064,0.0003,1.0,wsd,256,12,0.0003
94,1.7467505931854248,,1.7467505931854248,0.0003,1.0,wsd,256,12,0.0003
95,1.7494893074035645,,1.7494893074035645,0.0003,1.0,wsd,256,12,0.0003
96,1.303719401359558,,1.303719401359558,0.0003,1.0,wsd,256,12,0.0003
97,1.426348328590393,,1.426348328590393,0.0003,1.0,wsd,256,12,0.0003
98,1.7493984699249268,,1.7493984699249268,0.0003,1.0,wsd,256,12,0.0003
99,1.6654250621795654,,1.6654250621795654,0.0003,1.0,wsd,256,12,0.0003
100,1.2767703533172607,1.3829871714115143,1.3829871714115143,0.0003,1.0,wsd,256,12,0.0003
101,1.6531320810317993,,1.6531320810317993,0.0003,1.0,wsd,256,12,0.0003
102,1.6271388530731201,,1.6271388530731201,0.0003,1.0,wsd,256,12,0.0003
103,1.5266305208206177,,1.5266305208206177,0.0003,1.0,wsd,256,12,0.0003
104,1.2820167541503906,,1.2820167541503906,0.0003,1.0,wsd,256,12,0.0003
105,1.6227072477340698,,1.6227072477340698,0.0003,1.0,wsd,256,12,0.0003
106,1.7340035438537598,,1.7340035438537598,0.0003,1.0,wsd,256,12,0.0003
107,1.3219354152679443,,1.3219354152679443,0.0003,1.0,wsd,256,12,0.0003
108,1.4612724781036377,,1.4612724781036377,0.0003,1.0,wsd,256,12,0.0003
109,1.684210181236267,,1.684210181236267,0.0003,1.0,wsd,256,12,0.0003
110,1.564772605895996,1.3042933642864227,1.3042933642864227,0.0003,1.0,wsd,256,12,0.0003
111,1.195668339729309,,1.195668339729309,0.0003,1.0,wsd,256,12,0.0003
112,1.4976410865783691,,1.4976410865783691,0.0003,1.0,wsd,256,12,0.0003
113,1.472420573234558,,1.472420573234558,0.0003,1.0,wsd,256,12,0.0003
114,1.4700264930725098,,1.4700264930725098,0.0003,1.0,wsd,256,12,0.0003
115,1.2258144617080688,,1.2258144617080688,0.0003,1.0,wsd,256,12,0.0003
116,1.6911041736602783,,1.6911041736602783,0.0003,1.0,wsd,256,12,0.0003
117,1.580283761024475,,1.580283761024475,0.0003,1.0,wsd,256,12,0.0003
118,1.255198359489441,,1.255198359489441,0.0003,1.0,wsd,256,12,0.0003
119,1.350326657295227,,1.350326657295227,0.0003,1.0,wsd,256,12,0.0003
120,1.5078545808792114,1.2393308579921722,1.2393308579921722,0.0003,1.0,wsd,256,12,0.0003
121,1.592865228652954,,1.592865228652954,0.0003,1.0,wsd,256,12,0.0003
122,1.1003119945526123,,1.1003119945526123,0.0003,1.0,wsd,256,12,0.0003
123,1.4862573146820068,,1.4862573146820068,0.0003,1.0,wsd,256,12,0.0003
124,1.5239653587341309,,1.5239653587341309,0.0003,1.0,wsd,256,12,0.0003
125,1.4073415994644165,,1.4073415994644165,0.0003,1.0,wsd,256,12,0.0003
126,1.0349682569503784,,1.0349682569503784,0.0003,1.0,wsd,256,12,0.0003
127,1.5408375263214111,,1.5408375263214111,0.0003,1.0,wsd,256,12,0.0003
128,1.6128008365631104,,1.6128008365631104,0.0003,1.0,wsd,256,12,0.0003
129,1.1158764362335205,,1.1158764362335205,0.0003,1.0,wsd,256,12,0.0003
130,1.1965157985687256,1.1620160341262817,1.1620160341262817,0.0003,1.0,wsd,256,12,0.0003
131,1.467269778251648,,1.467269778251648,0.0003,1.0,wsd,256,12,0.0003
132,1.4453952312469482,,1.4453952312469482,0.0003,1.0,wsd,256,12,0.0003
133,1.1387073993682861,,1.1387073993682861,0.0003,1.0,wsd,256,12,0.0003
134,1.3331389427185059,,1.3331389427185059,0.0003,1.0,wsd,256,12,0.0003
135,1.471015214920044,,1.471015214920044,0.0003,1.0,wsd,256,12,0.0003
136,1.3745219707489014,,1.3745219707489014,0.0003,1.0,wsd,256,12,0.0003
137,0.9174232482910156,,0.9174232482910156,0.0003,1.0,wsd,256,12,0.0003
138,1.240317940711975,,1.240317940711975,0.0003,1.0,wsd,256,12,0.0003
139,1.4813294410705566,,1.4813294410705566,0.0003,1.0,wsd,256,12,0.0003
140,1.0653005838394165,1.0730795711278915,1.0730795711278915,0.0003,1.0,wsd,256,12,0.0003
141,1.0160245895385742,,1.0160245895385742,0.0003,1.0,wsd,256,12,0.0003
142,1.3188601732254028,,1.3188601732254028,0.0003,1.0,wsd,256,12,0.0003
143,1.2934364080429077,,1.2934364080429077,0.0003,1.0,wsd,256,12,0.0003
144,0.9494434595108032,,0.9494434595108032,0.0003,1.0,wsd,256,12,0.0003
145,1.2955286502838135,,1.2955286502838135,0.0003,1.0,wsd,256,12,0.0003
146,1.3636871576309204,,1.3636871576309204,0.0003,1.0,wsd,256,12,0.0003
147,1.0765212774276733,,1.0765212774276733,0.0003,1.0,wsd,256,12,0.0003
148,0.881364643573761,,0.881364643573761,0.0003,1.0,wsd,256,12,0.0003
149,1.2384854555130005,,1.2384854555130005,0.0003,1.0,wsd,256,12,0.0003
150,1.3441071510314941,1.0059173107147217,1.0059173107147217,0.0003,1.0,wsd,256,12,0.0003
151,0.9482909440994263,,0.9482909440994263,0.0003,1.0,wsd,256,12,0.0003
152,1.0367532968521118,,1.0367532968521118,0.0003,1.0,wsd,256,12,0.0003
153,1.2733432054519653,,1.2733432054519653,0.0003,1.0,wsd,256,12,0.0003
154,1.2068253755569458,,1.2068253755569458,0.0003,1.0,wsd,256,12,0.0003
155,0.9130817651748657,,0.9130817651748657,0.0003,1.0,wsd,256,12,0.0003
156,1.083022952079773,,1.083022952079773,0.0003,1.0,wsd,256,12,0.0003
157,1.275723934173584,,1.275723934173584,0.0003,1.0,wsd,256,12,0.0003
158,1.0524861812591553,,1.0524861812591553,0.0003,1.0,wsd,256,12,0.0003
159,0.7352838516235352,,0.7352838516235352,0.0003,1.0,wsd,256,12,0.0003
160,1.2613850831985474,0.8890154212713242,0.8890154212713242,0.0003,1.0,wsd,256,12,0.0003
161,1.3020954132080078,,1.3020954132080078,0.0003,1.0,wsd,256,12,0.0003
162,0.8828796148300171,,0.8828796148300171,0.0003,1.0,wsd,256,12,0.0003
163,0.7818607687950134,,0.7818607687950134,0.0003,1.0,wsd,256,12,0.0003
164,1.1641381978988647,,1.1641381978988647,0.0003,1.0,wsd,256,12,0.0003
165,1.023764729499817,,1.023764729499817,0.0003,1.0,wsd,256,12,0.0003
166,0.8856381177902222,,0.8856381177902222,0.0003,1.0,wsd,256,12,0.0003
167,0.9491236805915833,,0.9491236805915833,0.0003,1.0,wsd,256,12,0.0003
168,1.1612696647644043,,1.1612696647644043,0.0003,1.0,wsd,256,12,0.0003
169,1.1309247016906738,,1.1309247016906738,0.0003,1.0,wsd,256,12,0.0003
170,0.7296339869499207,0.8038927763700485,0.8038927763700485,0.0003,1.0,wsd,256,12,0.0003
171,1.013622522354126,,1.013622522354126,0.0003,1.0,wsd,256,12,0.0003
172,1.1462312936782837,,1.1462312936782837,0.0003,1.0,wsd,256,12,0.0003
173,0.8992393612861633,,0.8992393612861633,0.0003,1.0,wsd,256,12,0.0003
174,0.7016668915748596,,0.7016668915748596,0.0003,1.0,wsd,256,12,0.0003
175,1.0882863998413086,,1.0882863998413086,0.0003,1.0,wsd,256,12,0.0003
176,0.9814683794975281,,0.9814683794975281,0.0003,1.0,wsd,256,12,0.0003
177,0.7473039031028748,,0.7473039031028748,0.0003,1.0,wsd,256,12,0.0003
178,0.790753960609436,,0.790753960609436,0.0003,1.0,wsd,256,12,0.0003
179,1.0272611379623413,,1.0272611379623413,0.0003,1.0,wsd,256,12,0.0003
180,0.8819060921669006,0.7511437237262726,0.7511437237262726,0.0003,1.0,wsd,256,12,0.0003
181,0.6650565266609192,,0.6650565266609192,0.0003,1.0,wsd,256,12,0.0003
182,1.0424790382385254,,1.0424790382385254,0.0003,1.0,wsd,256,12,0.0003
183,0.9897637963294983,,0.9897637963294983,0.0003,1.0,wsd,256,12,0.0003
184,0.6815332174301147,,0.6815332174301147,0.0003,1.0,wsd,256,12,0.0003
185,0.5047797560691833,,0.5047797560691833,0.0003,1.0,wsd,256,12,0.0003
186,0.9505249261856079,,0.9505249261856079,0.0003,1.0,wsd,256,12,0.0003
187,1.0225919485092163,,1.0225919485092163,0.0003,1.0,wsd,256,12,0.0003
188,0.6332058310508728,,0.6332058310508728,0.0003,1.0,wsd,256,12,0.0003
189,0.7044448256492615,,0.7044448256492615,0.0003,1.0,wsd,256,12,0.0003
190,1.0806090831756592,0.7018293812870979,0.7018293812870979,0.0003,1.0,wsd,256,12,0.0003
191,0.9412717819213867,,0.9412717819213867,0.0003,1.0,wsd,256,12,0.0003
192,0.5140882730484009,,0.5140882730484009,0.0003,1.0,wsd,256,12,0.0003
193,0.8944417238235474,,0.8944417238235474,0.0003,1.0,wsd,256,12,0.0003
194,0.9709873199462891,,0.9709873199462891,0.0003,1.0,wsd,256,12,0.0003
195,0.7990482449531555,,0.7990482449531555,0.0003,1.0,wsd,256,12,0.0003
196,0.5275416970252991,,0.5275416970252991,0.0003,1.0,wsd,256,12,0.0003
197,1.051459789276123,,1.051459789276123,0.0003,1.0,wsd,256,12,0.0003
198,0.8446226119995117,,0.8446226119995117,0.0003,1.0,wsd,256,12,0.0003
199,0.4932281970977783,,0.4932281970977783,0.0003,1.0,wsd,256,12,0.0003
200,0.6597423553466797,0.6118968203663826,0.6118968203663826,0.0003,1.0,wsd,256,12,0.0003
201,0.8751124739646912,,0.8751124739646912,0.0003,1.0,wsd,256,12,0.0003
202,0.9205609560012817,,0.9205609560012817,0.0003,1.0,wsd,256,12,0.0003
203,0.5453299880027771,,0.5453299880027771,0.0003,1.0,wsd,256,12,0.0003
204,0.7087866067886353,,0.7087866067886353,0.0003,1.0,wsd,256,12,0.0003
205,0.7638746500015259,,0.7638746500015259,0.0003,1.0,wsd,256,12,0.0003
206,0.6334632039070129,,0.6334632039070129,0.0003,1.0,wsd,256,12,0.0003
207,0.5632408857345581,,0.5632408857345581,0.0003,1.0,wsd,256,12,0.0003
208,0.883993923664093,,0.883993923664093,0.0003,1.0,wsd,256,12,0.0003
209,0.6581780314445496,,0.6581780314445496,0.0003,1.0,wsd,256,12,0.0003
210,0.40757396817207336,0.5216498747467995,0.5216498747467995,0.0003,1.0,wsd,256,12,0.0003
211,0.5361526012420654,,0.5361526012420654,0.0003,1.0,wsd,256,12,0.0003
212,0.6435536742210388,,0.6435536742210388,0.0003,1.0,wsd,256,12,0.0003
213,0.642734169960022,,0.642734169960022,0.0003,1.0,wsd,256,12,0.0003
214,0.5343592166900635,,0.5343592166900635,0.0003,1.0,wsd,256,12,0.0003
215,0.7627000212669373,,0.7627000212669373,0.0003,1.0,wsd,256,12,0.0003
216,0.6251919865608215,,0.6251919865608215,0.0003,1.0,wsd,256,12,0.0003
217,0.606786847114563,,0.606786847114563,0.0003,1.0,wsd,256,12,0.0003
218,0.3848925828933716,,0.3848925828933716,0.0003,1.0,wsd,256,12,0.0003
219,0.7771065831184387,,0.7771065831184387,0.0003,1.0,wsd,256,12,0.0003
220,0.689767062664032,0.5025562196969986,0.5025562196969986,0.0003,1.0,wsd,256,12,0.0003
221,0.4167434573173523,,0.4167434573173523,0.0003,1.0,wsd,256,12,0.0003
222,0.5284777283668518,,0.5284777283668518,0.0003,1.0,wsd,256,12,0.0003
223,0.7449257969856262,,0.7449257969856262,0.0003,1.0,wsd,256,12,0.0003
224,0.7032692432403564,,0.7032692432403564,0.0003,1.0,wsd,256,12,0.0003
